"season","week","game_id","lead_changes"
2008,11,2008111600,5
2008,11,2008111601,2
2008,11,2008111602,2
2008,11,2008111603,1
2008,11,2008111604,6
2008,11,2008111605,3
2008,11,2008111606,3
2008,11,2008111607,3
2008,11,2008111608,1
2008,11,2008111609,3
2008,11,2008111610,1
2008,11,2008111611,1
2008,11,2008111612,4
2008,11,2008111613,3
2008,11,2008111700,3
2008,12,2008112000,2
2008,12,2008112300,1
2008,12,2008112301,1
2008,12,2008112302,1
2008,12,2008112303,2
2008,12,2008112304,2
2008,12,2008112305,1
2008,12,2008112306,4
2008,12,2008112307,7
2008,12,2008112308,1
2008,12,2008112309,1
2008,12,2008112310,3
2008,12,2008112311,6
2008,12,2008112312,5
2008,12,2008112313,4
2008,12,2008112400,4
2008,13,2008112700,1
2008,13,2008112701,1
2008,13,2008112702,1
2008,13,2008113000,1
2008,13,2008113001,1
2008,13,2008113002,3
2008,13,2008113003,4
2008,13,2008113004,2
2008,13,2008113005,4
2008,13,2008113006,5
2008,13,2008113007,1
2008,13,2008113008,3
2008,13,2008113009,2
2008,13,2008113010,3
2008,13,2008113011,2
2008,13,2008120100,1
2008,14,2008120400,1
2008,14,2008120700,1
2008,14,2008120701,1
2008,14,2008120702,4
2008,14,2008120703,5
2008,14,2008120704,1
2008,14,2008120705,7
2008,14,2008120706,1
2008,14,2008120707,2
2008,14,2008120708,1
2008,14,2008120709,2
2008,14,2008120710,3
2008,14,2008120711,1
2008,14,2008120712,3
2008,14,2008120713,2
2008,14,2008120800,4
2008,15,2008121100,4
2008,15,2008121400,2
2008,15,2008121401,3
2008,15,2008121402,3
2008,15,2008121403,1
2008,15,2008121404,2
2008,15,2008121405,2
2008,15,2008121406,5
2008,15,2008121407,2
2008,15,2008121408,1
2008,15,2008121409,5
2008,15,2008121410,3
2008,15,2008121411,1
2008,15,2008121412,1
2008,15,2008121413,1
2008,15,2008121500,1
2008,16,2008121800,2
2008,16,2008122000,2
2008,16,2008122100,1
2008,16,2008122101,1
2008,16,2008122102,7
2008,16,2008122103,2
2008,16,2008122104,1
2008,16,2008122105,5
2008,16,2008122106,3
2008,16,2008122107,3
2008,16,2008122108,1
2008,16,2008122109,5
2008,16,2008122110,3
2008,16,2008122111,2
2008,16,2008122112,4
2008,16,2008122200,2
2008,17,2008122800,7
2008,17,2008122801,3
2008,17,2008122802,1
2008,17,2008122803,1
2008,17,2008122804,2
2008,17,2008122805,2
2008,17,2008122806,1
2008,17,2008122807,3
2008,17,2008122808,3
2008,17,2008122809,4
2008,17,2008122810,2
2008,17,2008122811,1
2008,17,2008122812,4
2008,17,2008122813,3
2008,17,2008122814,3
2008,17,2008122815,4
2009,1,2009091000,3
2009,1,2009091300,1
2009,1,2009091301,5
2009,1,2009091302,2
2009,1,2009091303,3
2009,1,2009091304,4
2009,1,2009091305,1
2009,1,2009091306,2
2009,1,2009091307,1
2009,1,2009091308,3
2009,1,2009091309,3
2009,1,2009091310,1
2009,1,2009091311,1
2009,1,2009091312,5
2009,1,2009091400,3
2009,1,2009091401,6
2009,2,2009092000,4
2009,2,2009092001,2
2009,2,2009092002,4
2009,2,2009092003,1
2009,2,2009092004,4
2009,2,2009092005,2
2009,2,2009092006,3
2009,2,2009092007,5
2009,2,2009092008,3
2009,2,2009092009,1
2009,2,2009092010,1
2009,2,2009092011,3
2009,2,2009092012,2
2009,2,2009092013,3
2009,2,2009092014,9
2009,2,2009092100,6
2009,3,2009092700,1
2009,3,2009092701,2
2009,3,2009092702,1
2009,3,2009092703,8
2009,3,2009092704,5
2009,3,2009092705,3
2009,3,2009092706,1
2009,3,2009092707,1
2009,3,2009092708,1
2009,3,2009092709,2
2009,3,2009092710,4
2009,3,2009092711,3
2009,3,2009092712,1
2009,3,2009092713,3
2009,3,2009092714,2
2009,3,2009092800,2
2009,4,2009100400,4
2009,4,2009100401,3
2009,4,2009100402,2
2009,4,2009100403,1
2009,4,2009100404,1
2009,4,2009100405,1
2009,4,2009100406,3
2009,4,2009100407,2
2009,4,2009100408,1
2009,4,2009100409,1
2009,4,2009100410,2
2009,4,2009100411,1
2009,4,2009100412,1
2009,4,2009100500,3
2009,5,2009101100,4
2009,5,2009101101,2
2009,5,2009101102,2
2009,5,2009101103,2
2009,5,2009101104,3
2009,5,2009101105,1
2009,5,2009101106,1
2009,5,2009101107,1
2009,5,2009101108,1
2009,5,2009101109,2
2009,5,2009101110,2
2009,5,2009101111,1
2009,5,2009101112,1
2009,5,2009101200,8
2009,6,2009101800,4
2009,6,2009101801,1
2009,6,2009101802,5
2009,6,2009101803,3
2009,6,2009101804,1
2009,6,2009101805,1
2009,6,2009101806,3
2009,6,2009101807,3
2009,6,2009101808,2
2009,6,2009101809,1
2009,6,2009101810,1
2009,6,2009101811,3
2009,6,2009101812,3
2009,6,2009101900,6
2009,7,2009102500,1
2009,7,2009102501,2
2009,7,2009102502,1
2009,7,2009102503,1
2009,7,2009102504,3
2009,7,2009102505,1
2009,7,2009102506,1
2009,7,2009102507,1
2009,7,2009102508,1
2009,7,2009102509,2
2009,7,2009102510,2
2009,7,2009102511,3
2009,7,2009102600,1
2009,8,2009110100,1
2009,8,2009110101,2
2009,8,2009110102,1
2009,8,2009110103,2
2009,8,2009110104,2
2009,8,2009110105,2
2009,8,2009110106,2
2009,8,2009110107,3
2009,8,2009110108,2
2009,8,2009110109,2
2009,8,2009110110,2
2009,8,2009110111,1
2009,8,2009110200,3
2009,9,2009110800,1
2009,9,2009110801,2
2009,9,2009110802,1
2009,9,2009110803,3
2009,9,2009110804,2
2009,9,2009110805,5
2009,9,2009110806,4
2009,9,2009110807,2
2009,9,2009110808,2
2009,9,2009110809,4
2009,9,2009110810,5
2009,9,2009110811,3
2009,9,2009110900,4
2009,10,2009111200,1
2009,10,2009111500,2
2009,10,2009111501,4
2009,10,2009111502,1
2009,10,2009111503,5
2009,10,2009111504,5
2009,10,2009111505,3
2009,10,2009111506,3
2009,10,2009111507,4
2009,10,2009111508,2
2009,10,2009111509,3
2009,10,2009111510,1
2009,10,2009111511,1
2009,10,2009111512,3
2009,10,2009111600,1
2009,11,2009111900,2
2009,11,2009112200,5
2009,11,2009112201,2
2009,11,2009112202,6
2009,11,2009112203,2
2009,11,2009112204,5
2009,11,2009112205,4
2009,11,2009112206,1
2009,11,2009112207,4
2009,11,2009112208,2
2009,11,2009112209,2
2009,11,2009112210,1
2009,11,2009112211,1
2009,11,2009112212,2
2009,11,2009112213,5
2009,11,2009112300,4
2009,12,2009112600,2
2009,12,2009112601,1
2009,12,2009112602,1
2009,12,2009112900,3
2009,12,2009112901,3
2009,12,2009112902,1
2009,12,2009112903,2
2009,12,2009112904,2
2009,12,2009112905,1
2009,12,2009112906,6
2009,12,2009112907,2
2009,12,2009112908,3
2009,12,2009112909,2
2009,12,2009112910,1
2009,12,2009112911,4
2009,12,2009113000,3
2009,13,2009120300,4
2009,13,2009120600,1
2009,13,2009120601,1
2009,13,2009120602,1
2009,13,2009120603,2
2009,13,2009120604,1
2009,13,2009120605,1
2009,13,2009120606,1
2009,13,2009120607,7
2009,13,2009120608,4
2009,13,2009120609,2
2009,13,2009120610,2
2009,13,2009120611,4
2009,13,2009120612,4
2009,13,2009120613,2
2009,13,2009120700,1
2009,14,2009121000,1
2009,14,2009121300,4
2009,14,2009121301,1
2009,14,2009121302,3
2009,14,2009121303,1
2009,14,2009121304,1
2009,14,2009121305,1
2009,14,2009121306,1
2009,14,2009121307,1
2009,14,2009121308,2
2009,14,2009121309,1
2009,14,2009121310,1
2009,14,2009121311,4
2009,14,2009121312,3
2009,14,2009121313,3
2009,14,2009121400,1
2009,15,2009121700,10
2009,15,2009121900,1
2009,15,2009122000,1
2009,15,2009122001,2
2009,15,2009122002,3
2009,15,2009122003,5
2009,15,2009122004,3
2009,15,2009122005,1
2009,15,2009122006,7
2009,15,2009122007,5
2009,15,2009122008,3
2009,15,2009122009,4
2009,15,2009122010,4
2009,15,2009122011,2
2009,15,2009122012,3
2009,15,2009122100,1
2009,16,2009122500,2
2009,16,2009122700,1
2009,16,2009122701,3
2009,16,2009122702,1
2009,16,2009122703,1
2009,16,2009122704,1
2009,16,2009122705,1
2009,16,2009122706,1
2009,16,2009122707,2
2009,16,2009122708,2
2009,16,2009122709,3
2009,16,2009122710,1
2009,16,2009122711,2
2009,16,2009122712,4
2009,16,2009122713,1
2009,16,2009122800,3
2009,17,2010010300,2
2009,17,2010010301,1
2009,17,2010010302,2
2009,17,2010010303,1
2009,17,2010010304,5
2009,17,2010010305,5
2009,17,2010010306,2
2009,17,2010010307,1
2009,17,2010010308,1
2009,17,2010010309,2
2009,17,2010010310,3
2009,17,2010010311,1
2009,17,2010010312,4
2009,17,2010010313,1
2009,17,2010010314,3
2009,17,2010010315,4
2010,1,2010090900,3
2010,1,2010091200,2
2010,1,2010091201,1
2010,1,2010091202,1
2010,1,2010091203,1
2010,1,2010091204,4
2010,1,2010091205,2
2010,1,2010091206,6
2010,1,2010091207,3
2010,1,2010091208,4
2010,1,2010091209,4
2010,1,2010091210,2
2010,1,2010091211,2
2010,1,2010091212,1
2010,1,2010091300,2
2010,1,2010091301,2
2010,2,2010091900,4
2010,2,2010091901,1
2010,2,2010091902,1
2010,2,2010091903,5
2010,2,2010091904,1
2010,2,2010091905,5
2010,2,2010091906,3
2010,2,2010091907,1
2010,2,2010091908,2
2010,2,2010091909,1
2010,2,2010091910,2
2010,2,2010091911,3
2010,2,2010091912,5
2010,2,2010091913,1
2010,2,2010091914,1
2010,2,2010092000,4
2010,3,2010092600,2
2010,3,2010092601,1
2010,3,2010092602,2
2010,3,2010092603,6
2010,3,2010092604,4
2010,3,2010092605,2
2010,3,2010092606,6
2010,3,2010092607,3
2010,3,2010092608,2
2010,3,2010092609,1
2010,3,2010092610,1
2010,3,2010092611,1
2010,3,2010092612,6
2010,3,2010092613,2
2010,3,2010092614,3
2010,3,2010092700,4
2010,4,2010100300,1
2010,4,2010100301,2
2010,4,2010100302,4
2010,4,2010100303,5
2010,4,2010100304,2
2010,4,2010100305,2
2010,4,2010100306,4
2010,4,2010100307,1
2010,4,2010100308,5
2010,4,2010100309,3
2010,4,2010100310,1
2010,4,2010100311,2
2010,4,2010100312,1
2010,4,2010100400,2
2010,5,2010101000,3
2010,5,2010101001,1
2010,5,2010101002,2
2010,5,2010101003,2
2010,5,2010101004,2
2010,5,2010101005,1
2010,5,2010101006,5
2010,5,2010101007,3
2010,5,2010101008,1
2010,5,2010101009,3
2010,5,2010101010,4
2010,5,2010101011,5
2010,5,2010101012,2
2010,5,2010101100,1
2010,6,2010101700,6
2010,6,2010101701,1
2010,6,2010101702,4
2010,6,2010101703,2
2010,6,2010101704,3
2010,6,2010101705,2
2010,6,2010101706,1
2010,6,2010101707,2
2010,6,2010101708,1
2010,6,2010101709,5
2010,6,2010101710,2
2010,6,2010101711,4
2010,6,2010101712,2
2010,6,2010101800,1
2010,7,2010102400,3
2010,7,2010102401,4
2010,7,2010102402,4
2010,7,2010102403,3
2010,7,2010102404,1
2010,7,2010102405,4
2010,7,2010102406,4
2010,7,2010102407,3
2010,7,2010102408,4
2010,7,2010102409,1
2010,7,2010102410,2
2010,7,2010102411,1
2010,7,2010102412,4
2010,7,2010102500,2
2010,8,2010103100,3
2010,8,2010103101,2
2010,8,2010103102,2
2010,8,2010103103,2
2010,8,2010103104,7
2010,8,2010103105,1
2010,8,2010103106,1
2010,8,2010103107,4
2010,8,2010103108,3
2010,8,2010103109,5
2010,8,2010103110,1
2010,8,2010103111,2
2010,8,2010110100,1
2010,9,2010110700,4
2010,9,2010110701,2
2010,9,2010110702,1
2010,9,2010110703,5
2010,9,2010110704,4
2010,9,2010110705,4
2010,9,2010110706,1
2010,9,2010110707,2
2010,9,2010110708,1
2010,9,2010110709,3
2010,9,2010110710,4
2010,9,2010110711,1
2010,9,2010110800,1
2010,10,2010111100,3
2010,10,2010111400,3
2010,10,2010111401,5
2010,10,2010111402,1
2010,10,2010111403,4
2010,10,2010111404,4
2010,10,2010111405,1
2010,10,2010111406,1
2010,10,2010111407,1
2010,10,2010111408,2
2010,10,2010111409,3
2010,10,2010111410,5
2010,10,2010111411,1
2010,10,2010111500,1
2010,11,2010111800,1
2010,11,2010112100,1
2010,11,2010112101,5
2010,11,2010112102,3
2010,11,2010112103,2
2010,11,2010112104,6
2010,11,2010112105,3
2010,11,2010112106,2
2010,11,2010112107,2
2010,11,2010112108,5
2010,11,2010112109,2
2010,11,2010112110,4
2010,11,2010112111,1
2010,11,2010112112,1
2010,11,2010112113,3
2010,11,2010112200,2
2010,12,2010112500,4
2010,12,2010112501,3
2010,12,2010112502,3
2010,12,2010112800,4
2010,12,2010112801,3
2010,12,2010112802,1
2010,12,2010112803,2
2010,12,2010112804,2
2010,12,2010112805,4
2010,12,2010112806,2
2010,12,2010112807,4
2010,12,2010112808,2
2010,12,2010112809,4
2010,12,2010112810,2
2010,12,2010112811,2
2010,12,2010112900,1
2010,13,2010120200,3
2010,13,2010120500,2
2010,13,2010120501,3
2010,13,2010120502,1
2010,13,2010120503,1
2010,13,2010120504,1
2010,13,2010120505,5
2010,13,2010120506,2
2010,13,2010120507,4
2010,13,2010120508,4
2010,13,2010120509,1
2010,13,2010120510,4
2010,13,2010120511,2
2010,13,2010120512,2
2010,13,2010120513,2
2010,13,2010120600,1
2010,14,2010120900,1
2010,14,2010121200,1
2010,14,2010121201,2
2010,14,2010121202,2
2010,14,2010121203,4
2010,14,2010121204,2
2010,14,2010121205,2
2010,14,2010121207,1
2010,14,2010121208,1
2010,14,2010121209,2
2010,14,2010121210,1
2010,14,2010121211,2
2010,14,2010121212,1
2010,14,2010121213,4
2010,14,2010121300,2
2010,14,2010121301,2
2010,15,2010121600,1
2010,15,2010121900,2
2010,15,2010121901,1
2010,15,2010121902,2
2010,15,2010121903,1
2010,15,2010121904,1
2010,15,2010121905,2
2010,15,2010121906,2
2010,15,2010121907,1
2010,15,2010121908,5
2010,15,2010121909,3
2010,15,2010121910,3
2010,15,2010121911,4
2010,15,2010121912,5
2010,15,2010121913,6
2010,15,2010122000,2
2010,16,2010122300,1
2010,16,2010122500,3
2010,16,2010122600,4
2010,16,2010122601,2
2010,16,2010122602,2
2010,16,2010122603,1
2010,16,2010122605,2
2010,16,2010122606,3
2010,16,2010122607,5
2010,16,2010122608,3
2010,16,2010122609,2
2010,16,2010122610,4
2010,16,2010122611,2
2010,16,2010122612,1
2010,16,2010122700,3
2010,16,2010122800,2
2010,17,2011010200,1
2010,17,2011010201,1
2010,17,2011010202,1
2010,17,2011010203,1
2010,17,2011010204,2
2010,17,2011010205,5
2010,17,2011010206,3
2010,17,2011010207,3
2010,17,2011010208,1
2010,17,2011010209,1
2010,17,2011010210,2
2010,17,2011010211,1
2010,17,2011010212,4
2010,17,2011010213,2
2010,17,2011010214,1
2010,17,2011010215,1
2011,1,2011090800,1
2011,1,2011091100,1
2011,1,2011091101,3
2011,1,2011091102,1
2011,1,2011091103,1
2011,1,2011091104,1
2011,1,2011091105,2
2011,1,2011091106,3
2011,1,2011091107,2
2011,1,2011091108,3
2011,1,2011091109,4
2011,1,2011091110,1
2011,1,2011091111,3
2011,1,2011091112,2
2011,1,2011091200,3
2011,1,2011091201,2
2011,2,2011091800,1
2011,2,2011091801,6
2011,2,2011091802,4
2011,2,2011091803,1
2011,2,2011091804,4
2011,2,2011091805,4
2011,2,2011091806,2
2011,2,2011091807,2
2011,2,2011091808,2
2011,2,2011091809,1
2011,2,2011091810,3
2011,2,2011091811,2
2011,2,2011091812,1
2011,2,2011091813,1
2011,2,2011091814,5
2011,2,2011091900,2
2011,3,2011092500,3
2011,3,2011092501,6
2011,3,2011092502,3
2011,3,2011092503,4
2011,3,2011092504,4
2011,3,2011092505,3
2011,3,2011092506,3
2011,3,2011092507,3
2011,3,2011092508,3
2011,3,2011092509,1
2011,3,2011092510,1
2011,3,2011092511,1
2011,3,2011092512,3
2011,3,2011092513,2
2011,3,2011092514,4
2011,3,2011092600,5
2011,4,2011100200,3
2011,4,2011100201,2
2011,4,2011100202,2
2011,4,2011100203,2
2011,4,2011100204,2
2011,4,2011100205,3
2011,4,2011100206,1
2011,4,2011100207,1
2011,4,2011100208,5
2011,4,2011100209,4
2011,4,2011100210,1
2011,4,2011100211,2
2011,4,2011100212,4
2011,4,2011100213,3
2011,4,2011100214,2
2011,4,2011100300,3
2011,5,2011100900,2
2011,5,2011100901,4
2011,5,2011100902,2
2011,5,2011100903,5
2011,5,2011100904,6
2011,5,2011100905,1
2011,5,2011100906,3
2011,5,2011100907,2
2011,5,2011100908,1
2011,5,2011100909,1
2011,5,2011100910,3
2011,5,2011100911,2
2011,5,2011101000,3
2011,6,2011101600,5
2011,6,2011101601,2
2011,6,2011101602,1
2011,6,2011101603,1
2011,6,2011101604,6
2011,6,2011101605,1
2011,6,2011101606,6
2011,6,2011101607,2
2011,6,2011101608,4
2011,6,2011101609,3
2011,6,2011101610,4
2011,6,2011101611,1
2011,6,2011101700,2
2011,7,2011102300,2
2011,7,2011102301,2
2011,7,2011102302,1
2011,7,2011102303,2
2011,7,2011102304,3
2011,7,2011102305,1
2011,7,2011102306,2
2011,7,2011102307,1
2011,7,2011102308,1
2011,7,2011102309,3
2011,7,2011102310,1
2011,7,2011102311,1
2011,7,2011102400,1
2011,8,2011103000,2
2011,8,2011103001,2
2011,8,2011103002,1
2011,8,2011103003,4
2011,8,2011103004,1
2011,8,2011103005,4
2011,8,2011103006,2
2011,8,2011103007,1
2011,8,2011103008,1
2011,8,2011103009,1
2011,8,2011103010,1
2011,8,2011103011,1
2011,8,2011103100,2
2011,9,2011110600,1
2011,9,2011110601,1
2011,9,2011110602,2
2011,9,2011110603,3
2011,9,2011110604,1
2011,9,2011110605,1
2011,9,2011110606,1
2011,9,2011110607,4
2011,9,2011110608,4
2011,9,2011110609,5
2011,9,2011110610,2
2011,9,2011110611,3
2011,9,2011110612,5
2011,9,2011110700,4
2011,10,2011111000,2
2011,10,2011111300,1
2011,10,2011111301,1
2011,10,2011111302,1
2011,10,2011111303,2
2011,10,2011111304,2
2011,10,2011111305,1
2011,10,2011111306,4
2011,10,2011111307,1
2011,10,2011111308,6
2011,10,2011111309,1
2011,10,2011111310,4
2011,10,2011111311,1
2011,10,2011111312,5
2011,10,2011111313,3
2011,10,2011111400,1
2011,11,2011111700,4
2011,11,2011112000,2
2011,11,2011112001,1
2011,11,2011112002,2
2011,11,2011112003,2
2011,11,2011112004,2
2011,11,2011112005,4
2011,11,2011112006,3
2011,11,2011112007,1
2011,11,2011112008,1
2011,11,2011112009,2
2011,11,2011112010,4
2011,11,2011112011,2
2011,11,2011112100,2
2011,12,2011112400,1
2011,12,2011112401,6
2011,12,2011112402,3
2011,12,2011112700,5
2011,12,2011112701,3
2011,12,2011112702,3
2011,12,2011112703,1
2011,12,2011112704,3
2011,12,2011112705,2
2011,12,2011112706,4
2011,12,2011112707,3
2011,12,2011112708,3
2011,12,2011112709,2
2011,12,2011112710,2
2011,12,2011112711,2
2011,12,2011112800,1
2011,13,2011120100,1
2011,13,2011120400,5
2011,13,2011120401,2
2011,13,2011120402,3
2011,13,2011120403,1
2011,13,2011120404,1
2011,13,2011120405,1
2011,13,2011120406,1
2011,13,2011120407,1
2011,13,2011120408,2
2011,13,2011120409,5
2011,13,2011120410,6
2011,13,2011120411,3
2011,13,2011120412,1
2011,13,2011120413,2
2011,13,2011120500,3
2011,14,2011120800,2
2011,14,2011121100,5
2011,14,2011121101,1
2011,14,2011121102,1
2011,14,2011121103,3
2011,14,2011121104,1
2011,14,2011121105,1
2011,14,2011121106,3
2011,14,2011121107,2
2011,14,2011121108,2
2011,14,2011121109,4
2011,14,2011121110,4
2011,14,2011121111,2
2011,14,2011121112,1
2011,14,2011121113,9
2011,14,2011121200,1
2011,15,2011121500,1
2011,15,2011121700,1
2011,15,2011121800,3
2011,15,2011121801,2
2011,15,2011121802,3
2011,15,2011121803,1
2011,15,2011121804,3
2011,15,2011121805,2
2011,15,2011121806,1
2011,15,2011121807,3
2011,15,2011121808,4
2011,15,2011121809,1
2011,15,2011121810,2
2011,15,2011121811,4
2011,15,2011121812,2
2011,15,2011121900,1
2011,16,2011122200,2
2011,16,2011122400,2
2011,16,2011122401,2
2011,16,2011122402,1
2011,16,2011122403,1
2011,16,2011122404,3
2011,16,2011122405,2
2011,16,2011122406,6
2011,16,2011122407,1
2011,16,2011122408,1
2011,16,2011122409,1
2011,16,2011122410,1
2011,16,2011122411,1
2011,16,2011122412,4
2011,16,2011122500,1
2011,16,2011122600,4
2011,17,2012010100,3
2011,17,2012010101,2
2011,17,2012010102,1
2011,17,2012010103,2
2011,17,2012010104,5
2011,17,2012010105,1
2011,17,2012010106,1
2011,17,2012010107,1
2011,17,2012010108,12
2011,17,2012010109,2
2011,17,2012010110,1
2011,17,2012010111,3
2011,17,2012010112,2
2011,17,2012010113,1
2011,17,2012010114,2
2011,17,2012010115,3
2012,1,2012090500,2
2012,1,2012090900,2
2012,1,2012090901,4
2012,1,2012090902,1
2012,1,2012090903,2
2012,1,2012090904,2
2012,1,2012090905,6
2012,1,2012090906,3
2012,1,2012090907,4
2012,1,2012090908,3
2012,1,2012090909,1
2012,1,2012090910,4
2012,1,2012090911,1
2012,1,2012090912,6
2012,1,2012091000,1
2012,1,2012091001,2
2012,2,2012091300,1
2012,2,2012091600,5
2012,2,2012091601,3
2012,2,2012091602,3
2012,2,2012091603,3
2012,2,2012091604,4
2012,2,2012091605,1
2012,2,2012091606,1
2012,2,2012091607,1
2012,2,2012091608,1
2012,2,2012091609,4
2012,2,2012091610,3
2012,2,2012091611,1
2012,2,2012091612,3
2012,2,2012091613,1
2012,2,2012091700,1
2012,3,2012092000,1
2012,3,2012092300,2
2012,3,2012092301,1
2012,3,2012092302,1
2012,3,2012092303,5
2012,3,2012092304,3
2012,3,2012092305,2
2012,3,2012092306,4
2012,3,2012092307,1
2012,3,2012092308,5
2012,3,2012092309,1
2012,3,2012092310,1
2012,3,2012092311,2
2012,3,2012092312,4
2012,3,2012092313,6
2012,3,2012092400,3
2012,4,2012092700,1
2012,4,2012093000,3
2012,4,2012093001,1
2012,4,2012093002,1
2012,4,2012093003,1
2012,4,2012093004,6
2012,4,2012093005,2
2012,4,2012093006,1
2012,4,2012093007,4
2012,4,2012093008,1
2012,4,2012093009,3
2012,4,2012093010,4
2012,4,2012093011,4
2012,4,2012093012,4
2012,4,2012100100,1
2012,5,2012100400,1
2012,5,2012100700,5
2012,5,2012100701,3
2012,5,2012100702,4
2012,5,2012100703,2
2012,5,2012100704,1
2012,5,2012100705,2
2012,5,2012100706,2
2012,5,2012100707,3
2012,5,2012100708,2
2012,5,2012100709,2
2012,5,2012100710,2
2012,5,2012100711,5
2012,5,2012100800,2
2012,6,2012101100,5
2012,6,2012101400,5
2012,6,2012101401,1
2012,6,2012101402,2
2012,6,2012101403,3
2012,6,2012101404,3
2012,6,2012101405,2
2012,6,2012101406,3
2012,6,2012101407,5
2012,6,2012101408,5
2012,6,2012101409,2
2012,6,2012101410,2
2012,6,2012101411,1
2012,6,2012101500,2
2012,7,2012101800,3
2012,7,2012102100,7
2012,7,2012102101,2
2012,7,2012102102,5
2012,7,2012102103,2
2012,7,2012102104,2
2012,7,2012102105,2
2012,7,2012102106,1
2012,7,2012102107,5
2012,7,2012102108,4
2012,7,2012102109,3
2012,7,2012102110,4
2012,7,2012102200,1
2012,8,2012102500,1
2012,8,2012102800,2
2012,8,2012102801,1
2012,8,2012102802,1
2012,8,2012102803,3
2012,8,2012102804,2
2012,8,2012102805,1
2012,8,2012102806,5
2012,8,2012102807,6
2012,8,2012102808,1
2012,8,2012102809,2
2012,8,2012102810,3
2012,8,2012102811,2
2012,8,2012102900,1
2012,9,2012110100,1
2012,9,2012110400,2
2012,9,2012110401,2
2012,9,2012110402,1
2012,9,2012110403,1
2012,9,2012110404,4
2012,9,2012110405,3
2012,9,2012110406,1
2012,9,2012110407,6
2012,9,2012110408,4
2012,9,2012110409,4
2012,9,2012110410,3
2012,9,2012110411,2
2012,9,2012110500,1
2012,10,2012110800,1
2012,10,2012111100,2
2012,10,2012111101,5
2012,10,2012111102,1
2012,10,2012111103,1
2012,10,2012111104,1
2012,10,2012111105,1
2012,10,2012111106,4
2012,10,2012111107,1
2012,10,2012111108,2
2012,10,2012111109,4
2012,10,2012111110,3
2012,10,2012111111,2
2012,10,2012111200,3
2012,11,2012111500,1
2012,11,2012111800,1
2012,11,2012111801,6
2012,11,2012111802,4
2012,11,2012111803,3
2012,11,2012111804,4
2012,11,2012111805,2
2012,11,2012111806,3
2012,11,2012111807,6
2012,11,2012111808,2
2012,11,2012111809,1
2012,11,2012111810,2
2012,11,2012111811,2
2012,11,2012111900,1
2012,12,2012112200,5
2012,12,2012112201,2
2012,12,2012112202,1
2012,12,2012112500,1
2012,12,2012112501,4
2012,12,2012112502,1
2012,12,2012112503,2
2012,12,2012112504,4
2012,12,2012112505,2
2012,12,2012112506,7
2012,12,2012112507,4
2012,12,2012112508,2
2012,12,2012112509,3
2012,12,2012112510,4
2012,12,2012112511,2
2012,12,2012112600,6
2012,13,2012112900,1
2012,13,2012120200,5
2012,13,2012120201,3
2012,13,2012120202,3
2012,13,2012120203,2
2012,13,2012120204,4
2012,13,2012120205,4
2012,13,2012120206,3
2012,13,2012120207,1
2012,13,2012120208,1
2012,13,2012120209,3
2012,13,2012120210,4
2012,13,2012120211,1
2012,13,2012120212,4
2012,13,2012120213,4
2012,13,2012120300,5
2012,14,2012120600,1
2012,14,2012120900,4
2012,14,2012120901,2
2012,14,2012120902,1
2012,14,2012120903,5
2012,14,2012120904,2
2012,14,2012120905,1
2012,14,2012120906,1
2012,14,2012120907,3
2012,14,2012120908,4
2012,14,2012120909,4
2012,14,2012120910,2
2012,14,2012120911,2
2012,14,2012120912,1
2012,14,2012120913,3
2012,14,2012121000,1
2012,15,2012121300,3
2012,15,2012121600,2
2012,15,2012121601,1
2012,15,2012121602,1
2012,15,2012121603,2
2012,15,2012121604,4
2012,15,2012121605,2
2012,15,2012121606,1
2012,15,2012121607,1
2012,15,2012121608,2
2012,15,2012121609,1
2012,15,2012121610,1
2012,15,2012121611,4
2012,15,2012121612,1
2012,15,2012121613,2
2012,15,2012121700,4
2012,16,2012122200,1
2012,16,2012122300,1
2012,16,2012122301,1
2012,16,2012122302,1
2012,16,2012122303,2
2012,16,2012122304,2
2012,16,2012122305,2
2012,16,2012122306,5
2012,16,2012122307,2
2012,16,2012122308,2
2012,16,2012122309,1
2012,16,2012122310,2
2012,16,2012122311,1
2012,16,2012122312,1
2012,16,2012122313,1
2012,16,2012122314,3
2012,17,2012123000,4
2012,17,2012123001,1
2012,17,2012123002,4
2012,17,2012123003,3
2012,17,2012123004,3
2012,17,2012123005,3
2012,17,2012123006,1
2012,17,2012123007,2
2012,17,2012123008,2
2012,17,2012123009,3
2012,17,2012123010,2
2012,17,2012123011,3
2012,17,2012123012,1
2012,17,2012123013,1
2012,17,2012123014,2
2012,17,2012123015,4
2013,1,2013090500,4
2013,1,2013090800,3
2013,1,2013090801,3
2013,1,2013090802,3
2013,1,2013090803,3
2013,1,2013090804,2
2013,1,2013090805,3
2013,1,2013090806,2
2013,1,2013090807,5
2013,1,2013090808,4
2013,1,2013090809,2
2013,1,2013090810,4
2013,1,2013090811,6
2013,1,2013090812,2
2013,1,2013090900,2
2013,1,2013090901,3
2013,2,2013091200,1
2013,2,2013091500,1
2013,2,2013091501,2
2013,2,2013091502,4
2013,2,2013091503,6
2013,2,2013091504,1
2013,2,2013091505,5
2013,2,2013091506,4
2013,2,2013091507,3
2013,2,2013091508,6
2013,2,2013091509,5
2013,2,2013091510,5
2013,2,2013091511,4
2013,2,2013091512,1
